id,current_name,new_name,path,severity,issues,mime_type
1STv4RMtMu4X46zlh3IMlloT3Z9iXhDjvwqqBmenlKeY,2023-03-06 – Impact IM Contenu IA et SEO – SEO,2023-03-06 - Impact IM Contenu IA et SEO - SEO,01_Projets/schoolsWP/03_SEO/2023-03-06 – Impact IM Contenu IA et SEO – SEO,low,long_dash,application/vnd.google-apps.document
1gOPtJ2WFC5nqYksCN1DeDmRNpDdzw3Ya,05_IA_ et _LLM_SEO,05_IA_-et-_LLM_SEO,01_Projets/schoolsWP/03_SEO/05_IA_ et _LLM_SEO,low,spaces,application/vnd.google-apps.folder
1vRBDSldpOwXNcMfDFYVbkuCigGVGgz0aeMPFvrm4ikM,"2024-11-07 – TasteWP Erfahren Sie, wie Sie Ihre WordPress-Website einfach erstellen können – Article – DE","2024-11-07 - TasteWP Erfahren Sie, wie Sie Ihre WordPress-Website einfach erstellen konnen - Article - DE","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-11-07 – TasteWP Erfahren Sie, wie Sie Ihre WordPress-Website einfach erstellen können – Article – DE",low,long_dash,application/vnd.google-apps.document
1sewD84uRfWiV-o8sDw5mmr-3UMNFvsx9epuP3OFvw4s,2024-11-30 – Ein Slug in WordPress Was ist das und wie kann man ihn optimieren – Article – DE,2024-11-30 - Ein Slug in WordPress Was ist das und wie kann man ihn optimieren - Article - DE,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-11-30 – Ein Slug in WordPress Was ist das und wie kann man ihn optimieren – Article – DE,low,long_dash,application/vnd.google-apps.document
1-eB1rjSWKG5ir7cPdyxTVxMgkAsjKBVlhTb_RI9GECo,2024-11-14 – SureForms KI-gespeistes WordPress-Formular-Plugin – Article – DE,2024-11-14 - SureForms KI-gespeistes WordPress-Formular-Plugin - Article - DE,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-11-14 – SureForms KI-gespeistes WordPress-Formular-Plugin – Article – DE,low,long_dash,application/vnd.google-apps.document
1LG4pUfeQYtOVho2yZRFy5t57kbOTCJtiEyoZkA78-ig,2024-12-09 – Was ist die Erstellung einer maßgeschneiderten WordPress-Website und welche V... – Article – DE,2024-12-09 - Was ist die Erstellung einer maßgeschneiderten WordPress-Website und welche V... - Article - DE,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-12-09 – Was ist die Erstellung einer maßgeschneiderten WordPress-Website und welche V... – Article – DE,low,long_dash,application/vnd.google-apps.document
1ZKpUp1HmGdvQOu5hKoufwnrR08iy0a_avcIKjjYIfu4,2024-12-10 – Was ein WordPress-Plugin ist und wie man es effektiv nutzt – Article – DE,2024-12-10 - Was ein WordPress-Plugin ist und wie man es effektiv nutzt - Article - DE,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-12-10 – Was ein WordPress-Plugin ist und wie man es effektiv nutzt – Article – DE,low,long_dash,application/vnd.google-apps.document
15T0YjfNOltgZqOxZtqav-4FHaFI4ab4Gl66ZFq0ikbI,2024-12-16 – WordPress Playground Was ist das und wie verwende ich es – Article – DE,2024-12-16 - WordPress Playground Was ist das und wie verwende ich es - Article - DE,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-12-16 – WordPress Playground Was ist das und wie verwende ich es – Article – DE,low,long_dash,application/vnd.google-apps.document
1W895_wdHcHu0Cs2SwOPrZGDIyQQUBxyJNwpEueQXT74,2024-12-20 – WPBoutik erfindet den Online-Handel mit WordPress neu – Article – DE,2024-12-20 - WPBoutik erfindet den Online-Handel mit WordPress neu - Article - DE,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-12-20 – WPBoutik erfindet den Online-Handel mit WordPress neu – Article – DE,low,long_dash,application/vnd.google-apps.document
1f4PZDoLmO6tQvZTxuhcqaCq2D9TzxUxACg-M8ChWWQk,2024-10-22 – SureMembers vs – Article – DE,2024-10-22 - SureMembers vs - Article - DE,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/DE/2024-10-22 – SureMembers vs – Article – DE,low,long_dash,application/vnd.google-apps.document
1loSr5BY7viYnQdQRTKrixr3mvHpZbsUFltF07rWO3M8,2024-10-25 – ZipWP vs – Article – EN,2024-10-25 - ZipWP vs - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-10-25 – ZipWP vs – Article – EN,low,long_dash,application/vnd.google-apps.document
1b-HdQ7b7FxsWKjxuNWZlnePBQ7LvJI74CtZHQ4HvYV4,2024-11-07 – TasteWP Discover how to easily create your WordPress website – Article – EN,2024-11-07 - TasteWP Discover how to easily create your WordPress website - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-11-07 – TasteWP Discover how to easily create your WordPress website – Article – EN,low,long_dash,application/vnd.google-apps.document
1oaH4vARgSPOnk64PMyLCYmP4JA-H6sBPb0A1uq5yTGM,"2024-11-08 – SEOKEY, the essential SEO plugin for WordPress – Article – EN","2024-11-08 - SEOKEY, the essential SEO plugin for WordPress - Article - EN","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-11-08 – SEOKEY, the essential SEO plugin for WordPress – Article – EN",low,long_dash,application/vnd.google-apps.document
1r_-GIQ5i-7YTBeHdJXG-dfZ9HKi3iwXUErQdtrGKyxI,2024-11-12 – Opinions on Linkuma is it the benchmark for netlinking – Article – EN,2024-11-12 - Opinions on Linkuma is it the benchmark for netlinking - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-11-12 – Opinions on Linkuma is it the benchmark for netlinking – Article – EN,low,long_dash,application/vnd.google-apps.document
1etyMh24t0rSQ_Ow0cAN8tN5xJ7LdeOoUV3Xlo92K_K4,2024-11-30 – A slug in WordPress what is it and how can I optimize it – Article – EN,2024-11-30 - A slug in WordPress what is it and how can I optimize it - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-11-30 – A slug in WordPress what is it and how can I optimize it – Article – EN,low,long_dash,application/vnd.google-apps.document
1-yo7DtWJgEBrkyVgixLSAD6qqiuctZd_yGL7W4l0wiA,2024-12-03 – Suremembers Discover the Best Membership Plugin for WordPress – Article – EN,2024-12-03 - Suremembers Discover the Best Membership Plugin for WordPress - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-12-03 – Suremembers Discover the Best Membership Plugin for WordPress – Article – EN,low,long_dash,application/vnd.google-apps.document
1_3oOdbxL6TM9SARfrd8bDBZg4MSGZkhNCyN4vJwR1Vs,2024-12-20 – WPBoutik reinvents e-commerce on WordPress – Article – EN,2024-12-20 - WPBoutik reinvents e-commerce on WordPress - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-12-20 – WPBoutik reinvents e-commerce on WordPress – Article – EN,low,long_dash,application/vnd.google-apps.document
1Ua4WQmhYiq8TccyrGejgEFMmU7SqvH59IOku_kiXkjQ,2024-10-22 – SureMembers vs Restrict Content Pro comparison of membership plugins – Article – EN,2024-10-22 - SureMembers vs Restrict Content Pro comparison of membership plugins - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-10-22 – SureMembers vs Restrict Content Pro comparison of membership plugins – Article – EN,low,long_dash,application/vnd.google-apps.document
1lHVarc8hKE-8doe-cqwa64rQ1XB0Wz5tT8Gwhec_8go,2024-10-22 – FluentBoards Find out all about this project management plugin for WordPress – Article – EN,2024-10-22 - FluentBoards Find out all about this project management plugin for WordPress - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-10-22 – FluentBoards Find out all about this project management plugin for WordPress – Article – EN,low,long_dash,application/vnd.google-apps.document
1gnVZX-3Vs_YshROpkMGuCOvDDnC6Mm9tuNvuxjnFrXg,2024-12-10 – SureForms AI-Powered WordPress Forms Plugin – Article – EN,2024-12-10 - SureForms AI-Powered WordPress Forms Plugin - Article - EN,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/EN/2024-12-10 – SureForms AI-Powered WordPress Forms Plugin – Article – EN,low,long_dash,application/vnd.google-apps.document
1UTQtLj0KD8wzBTFDyR8fYCkLiNmik-8ah9o_vPEUIE0,2023-11-24 – Barn2 Plugins – Des plugins pour booster ses performances sur WooCommerce – Article – FR,2023-11-24 - Barn2 Plugins - Des plugins pour booster ses performances sur WooCommerce - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – Barn2 Plugins – Des plugins pour booster ses performances sur WooCommerce – Article – FR,low,long_dash,application/vnd.google-apps.document
1e9gUwA9g_D9mVUSlSBsUrJT1CriCaXagHwOw0LXMPvg,2023-11-13 – Pourquoi utiliser WordPress Multisite – Article – FR,2023-11-13 - Pourquoi utiliser WordPress Multisite - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – Pourquoi utiliser WordPress Multisite – Article – FR,low,long_dash,application/vnd.google-apps.document
1nTERNpN2R33Q-bAjub6Eeg_jkM6INEVpPeSZ0kkPkhc,"2023-11-13 – Fiverr, zoom sur la plateforme qui permet de trouver des freelances – Article – FR","2023-11-13 - Fiverr, zoom sur la plateforme qui permet de trouver des freelances - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – Fiverr, zoom sur la plateforme qui permet de trouver des freelances – Article – FR",low,long_dash,application/vnd.google-apps.document
1uQ68PUEE5LLxfvJbFWLLlumMP7YnKgoMdfnZFpqSzTc,2023-11-10 – Ce qu’il faut savoir sur la plateforme 5euros – Article – FR,2023-11-10 - Ce qu’il faut savoir sur la plateforme 5euros - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-10 – Ce qu’il faut savoir sur la plateforme 5euros – Article – FR,low,long_dash,application/vnd.google-apps.document
1yX9kPuQicj0j097P77xaLxe8Fa-WY-opx5nKk1Qxkuc,2023-11-12 – On vous dit tout sur le plugin Elementor – Article – FR,2023-11-12 - On vous dit tout sur le plugin Elementor - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-12 – On vous dit tout sur le plugin Elementor – Article – FR,low,long_dash,application/vnd.google-apps.document
1sdB84csafMbwImytHqp0YQ_11FoHq7BjeDo8rioMF7k,2023-11-13 – Zoom sur Divi – Article – FR,2023-11-13 - Zoom sur Divi - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – Zoom sur Divi – Article – FR,low,long_dash,application/vnd.google-apps.document
1WhILuXJLE3LaFI4gedrTyWBUUzxcNA0FK7wAfe4Sn9g,"2023-11-13 – Groundhogg, la marmotte qui va vous simplifier la vie – Article – FR","2023-11-13 - Groundhogg, la marmotte qui va vous simplifier la vie - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – Groundhogg, la marmotte qui va vous simplifier la vie – Article – FR",low,long_dash,application/vnd.google-apps.document
1Ao8CL-BkQwIh3zIdmxXGhXs0nTKJHmzN5vQVT-Izacc,2023-11-13 – On vous dit tout sur Google Web Stories pour WordPress – Article – FR,2023-11-13 - On vous dit tout sur Google Web Stories pour WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – On vous dit tout sur Google Web Stories pour WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1MlJp9bK4Z7UYORhZYJHpuy3spJz7hFkdVmpU8UVV8hw,2023-11-13 – Mon avis sur Kadence WP – Article – FR,2023-11-13 - Mon avis sur Kadence WP - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – Mon avis sur Kadence WP – Article – FR,low,long_dash,application/vnd.google-apps.document
1kObNFmf24S4mXdC7KAG7GWdPeT59JiVasZPrDNjxgNo,2023-11-13 – Qu’est-ce que le pixel Facebook et comment l’installer – Article – FR,2023-11-13 - Qu’est-ce que le pixel Facebook et comment l’installer - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – Qu’est-ce que le pixel Facebook et comment l’installer – Article – FR,low,long_dash,application/vnd.google-apps.document
1CffgAPe1cMn_dXx8YlgNKVRs_fcX38SE_-ZAUpPBP9c,"2023-11-14 – Jungle Scout, l’outil pour booster vos ventes sur Amazon – Article – FR","2023-11-14 - Jungle Scout, l’outil pour booster vos ventes sur Amazon - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-14 – Jungle Scout, l’outil pour booster vos ventes sur Amazon – Article – FR",low,long_dash,application/vnd.google-apps.document
1uW6tNU-ptlh3hnLW000gz9sAOUbgUVrsNiW8w_7J2cQ,2023-11-13 – Ce que je pense de Divi Pixel – Article – FR,2023-11-13 - Ce que je pense de Divi Pixel - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-13 – Ce que je pense de Divi Pixel – Article – FR,low,long_dash,application/vnd.google-apps.document
1f8toJqU9DlLpG8WLARMEOiBkUbQFpFN-6Of_muFYNDQ,2023-11-21 – AAWP – Le meilleur plugin pour des sites de niche WordPress – Article – FR,2023-11-21 - AAWP - Le meilleur plugin pour des sites de niche WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-21 – AAWP – Le meilleur plugin pour des sites de niche WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1m3e3phZXeO74v3t_jgzophrvyLyC_7CUUDq-UaOPdjw,2023-11-22 – Gagner de l’argent avec l’affiliation sur votre site WordPress – Article – FR,2023-11-22 - Gagner de l’argent avec l’affiliation sur votre site WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-22 – Gagner de l’argent avec l’affiliation sur votre site WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1FY37XW1AIxUh8GDgBTvnXssDvWiej_R5t-lD8CxtHtE,2023-11-21 – Spotlight Social Media Feeds – Article – FR,2023-11-21 - Spotlight Social Media Feeds - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-21 – Spotlight Social Media Feeds – Article – FR,low,long_dash,application/vnd.google-apps.document
1uy0qwAel7QtInFYmRE9t5HZ_FZ7R7aJ6vZV9hgZ84Yk,2023-11-21 – Top 3 des addons Elementor – Article – FR,2023-11-21 - Top 3 des addons Elementor - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-21 – Top 3 des addons Elementor – Article – FR,low,long_dash,application/vnd.google-apps.document
1rXDu1FRXq-3TGkXvihbQs2l8UmyAH58NXLNLB9Bec3E,"2023-11-24 – WooFunnels Autonami, le CRM pour gagner toujours plus de clients – Article – FR","2023-11-24 - WooFunnels Autonami, le CRM pour gagner toujours plus de clients - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – WooFunnels Autonami, le CRM pour gagner toujours plus de clients – Article – FR",low,long_dash,application/vnd.google-apps.document
1VGUGcTzEtNjbkMDQNKAHrOFao-NTxKDUhziHKEzblgw,2023-11-24 – Tout ce que vous devez savoir sur LaunchFlows – Article – FR,2023-11-24 - Tout ce que vous devez savoir sur LaunchFlows - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – Tout ce que vous devez savoir sur LaunchFlows – Article – FR,low,long_dash,application/vnd.google-apps.document
1OlKghrDW9wI-aDWpCCtjzHEx5kfswezNDuKRa-R9eco,"2023-11-24 – WishList Member, tout savoir sur ce plugin WordPress – Article – FR","2023-11-24 - WishList Member, tout savoir sur ce plugin WordPress - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – WishList Member, tout savoir sur ce plugin WordPress – Article – FR",low,long_dash,application/vnd.google-apps.document
1BToRCEdqsUHfMdTJCRWrSBFFaCzDwxcKtfNa3nafTZI,2023-11-22 – BeFreelancr La plateforme pour acheter et vendre des services en ligne – Article – FR,2023-11-22 - BeFreelancr La plateforme pour acheter et vendre des services en ligne - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-22 – BeFreelancr La plateforme pour acheter et vendre des services en ligne – Article – FR,low,long_dash,application/vnd.google-apps.document
1JzHbYnh5WzjyGSrwCTtSiMCwyE8bMCFSsSo8w7Ia1tw,2023-11-24 – Solid Affiliate – Le Top Plugin d’affiliation pour WordPress – Article – FR,2023-11-24 - Solid Affiliate - Le Top Plugin d’affiliation pour WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – Solid Affiliate – Le Top Plugin d’affiliation pour WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1WTrbazg2Gpq-X-k9vo2QyGeILcxSa-FhUfsU_Jd7c9k,2023-11-24 – Tout ce que vous devez savoir sur Webflow – Article – FR,2023-11-24 - Tout ce que vous devez savoir sur Webflow - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – Tout ce que vous devez savoir sur Webflow – Article – FR,low,long_dash,application/vnd.google-apps.document
1yByAbEJSUr0kPPBFKqZIUhj-3RWSiR6LidzTWjKFnBE,"2023-11-24 – SureCart, le plugin qui concurrence WooCommerce – Article – FR","2023-11-24 - SureCart, le plugin qui concurrence WooCommerce - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – SureCart, le plugin qui concurrence WooCommerce – Article – FR",low,long_dash,application/vnd.google-apps.document
1x3RRCqIwoailKJF92EM4GpfT289XAl9wrZmthNDiFbY,2023-11-24 – Manychat le Chatbot Messenger de Facebook – Article – FR,2023-11-24 - Manychat le Chatbot Messenger de Facebook - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – Manychat le Chatbot Messenger de Facebook – Article – FR,low,long_dash,application/vnd.google-apps.document
1BzBU2gto-SIP1K2hLsB32Iw2ADsIpUFIsw9HoXqz3_8,2023-11-24 – ClickWhale – Article – FR,2023-11-24 - ClickWhale - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – ClickWhale – Article – FR,low,long_dash,application/vnd.google-apps.document
1zX3mIiEPDdhsftiv965s9y9KCuBwqesg9dp56dnug9E,2023-11-24 – AIOSEO Le Plugin All in One SEO Ultime pour WordPress – Article – FR,2023-11-24 - AIOSEO Le Plugin All in One SEO Ultime pour WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – AIOSEO Le Plugin All in One SEO Ultime pour WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1GNlLQQhW38CGvlstFyxFx9Ngflk8oR3p0Q1M-GKNrEM,2023-11-24 – Fluent Support – Le Plugin Incontournable pour le Support Client sur WordPress – Article – FR,2023-11-24 - Fluent Support - Le Plugin Incontournable pour le Support Client sur WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-24 – Fluent Support – Le Plugin Incontournable pour le Support Client sur WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1UbJJUfUavu-d_Si1e_iuzInjU-UNhxP7kGBbJP2sQZM,"2023-10-26 – Divi ToolBox, ce qu’il faut savoir sur ce plug in WordPress – Article – FR","2023-10-26 - Divi ToolBox, ce qu’il faut savoir sur ce plug in WordPress - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-10-26 – Divi ToolBox, ce qu’il faut savoir sur ce plug in WordPress – Article – FR",low,long_dash,application/vnd.google-apps.document
1xeSursEBbjFXjWvMko7gx4twDlSy01oYWwk1O2KaBAE,2023-11-10 – Tout ce que vous devez savoir sur BuddyBoss – Article – FR,2023-11-10 - Tout ce que vous devez savoir sur BuddyBoss - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-10 – Tout ce que vous devez savoir sur BuddyBoss – Article – FR,low,long_dash,application/vnd.google-apps.document
196NCzvQfhiFyj3ObSs_7qlS1sEFikyT2Wh_ZuqUZ1Ik,2023-11-10 – Qu’est-ce que le plugin Divi BodyCommerce – Article – FR,2023-11-10 - Qu’est-ce que le plugin Divi BodyCommerce - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-10 – Qu’est-ce que le plugin Divi BodyCommerce – Article – FR,low,long_dash,application/vnd.google-apps.document
1b3EboNZiDT0Ar_CoGOqRY5aaAqaAPCVCnghJesSMQng,2024-12-10 – What is a WordPress plugin and how to use it effectively – Article – FR,2024-12-10 - What is a WordPress plugin and how to use it effectively - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-12-10 – What is a WordPress plugin and how to use it effectively – Article – FR,low,long_dash,application/vnd.google-apps.document
1f-jtMNuEKmWZXfQJ80UAxXz2ianBHicgFkB8bXNQ_5E,2024-10-21 – Tunnel de vente WordPress guide complet pour optimiser vos conversions – Article – FR,2024-10-21 - Tunnel de vente WordPress guide complet pour optimiser vos conversions - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-10-21 – Tunnel de vente WordPress guide complet pour optimiser vos conversions – Article – FR,low,long_dash,application/vnd.google-apps.document
1Rmdf4ZNeRrQVQWrwqTDpBzO0Cfyu-ORzSG6TaZHUAAc,2024-07-21 – SureMembers vs Wishlist Members quelle extension choisir – Article – FR,2024-07-21 - SureMembers vs Wishlist Members quelle extension choisir - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-07-21 – SureMembers vs Wishlist Members quelle extension choisir – Article – FR,low,long_dash,application/vnd.google-apps.document
1scigfUReq_aOkzcqJkTgMF-B05KYaJv3mSUMxY_lWjQ,"2023-11-20 – Fluent Forms, le plugin WP pour vos formulaires – Article – FR","2023-11-20 - Fluent Forms, le plugin WP pour vos formulaires - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-20 – Fluent Forms, le plugin WP pour vos formulaires – Article – FR",low,long_dash,application/vnd.google-apps.document
13YmG6O1d-ABXr8m807xc4EJxnhOTmHo4ayPJr48UY9Y,2024-08-15 – Plugin Traduction Wordpress Top 10 pour Globaliser votre Site – Article – FR,2024-08-15 - Plugin Traduction Wordpress Top 10 pour Globaliser votre Site - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-08-15 – Plugin Traduction Wordpress Top 10 pour Globaliser votre Site – Article – FR,low,long_dash,application/vnd.google-apps.document
1xujLu7ZYUGI3PLAu8Xze565xhbP5y-VXBxbXC8HM-SE,"2024-08-29 – SEOKEY, le plugin SEO essentiel pour WordPress – Article – FR","2024-08-29 - SEOKEY, le plugin SEO essentiel pour WordPress - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-08-29 – SEOKEY, le plugin SEO essentiel pour WordPress – Article – FR",low,long_dash,application/vnd.google-apps.document
1leK79ogKrBVfYS4flJF8lowesJS6YXRwCTLta6ELVp4,2024-05-07 – ClickWhale vs Pretty Links Quel est le meilleur raccourcisseur et gestionnair... – Article – FR,2024-05-07 - ClickWhale vs Pretty Links Quel est le meilleur raccourcisseur et gestionnair... - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-05-07 – ClickWhale vs Pretty Links Quel est le meilleur raccourcisseur et gestionnair... – Article – FR,low,long_dash,application/vnd.google-apps.document
132zsZhii2B57Iq9xnA5a2XpTDlr4r0qzm_kYDTmVQvg,"2024-05-13 – InstaWP, avis comment construire un site WordPress en un clic – Article – FR","2024-05-13 - InstaWP, avis comment construire un site WordPress en un clic - Article - FR","01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-05-13 – InstaWP, avis comment construire un site WordPress en un clic – Article – FR",low,long_dash,application/vnd.google-apps.document
1O5Gv1T_4-ufDVBrJBzCV7j3kI8irxku-tGMd2aBELgM,2024-12-11 – WP Marmite Pay simplifie vos paiements sur WordPress – Article – FR,2024-12-11 - WP Marmite Pay simplifie vos paiements sur WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-12-11 – WP Marmite Pay simplifie vos paiements sur WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1WIG76ZYL0geh4ngCklq572GyqeM4pQ5hveUhst1Qz0Y,2025-01-09 – Qu’est-ce que Gutenberg dans WordPress – Article – FR,2025-01-09 - Qu’est-ce que Gutenberg dans WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2025-01-09 – Qu’est-ce que Gutenberg dans WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1iV3dsKcpEpn0Qu0KrE90GDJ8gJ7xQKB13s2fbRZKI9M,2025-01-11 – Traduire Sans Migraine Test du Plugin WordPress – Article – FR,2025-01-11 - Traduire Sans Migraine Test du Plugin WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2025-01-11 – Traduire Sans Migraine Test du Plugin WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1-gHUHkzxWN7kCSDya7HhtEGdM-6l1Lvp3qrasuG8JVk,2024-10-21 – Local WP Choisir entre Local by Flywheel ou Xampp pour WordPress – Article – FR,2024-10-21 - Local WP Choisir entre Local by Flywheel ou Xampp pour WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-10-21 – Local WP Choisir entre Local by Flywheel ou Xampp pour WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1FRetb21ZsvIn-QJLFTqoHDWhLXwk3-F5lkRh1fdVTLw,2024-08-19 – ElementsKit pour Elementor addons tout-en-un et widgets essentiels – Article – FR,2024-08-19 - ElementsKit pour Elementor addons tout-en-un et widgets essentiels - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-08-19 – ElementsKit pour Elementor addons tout-en-un et widgets essentiels – Article – FR,low,long_dash,application/vnd.google-apps.document
1fshPCVHi8FiFv7v9cioH9T_u4EvDXhP9nYkeV-Q3MCY,2024-07-11 – Divi Builder vs Elementor Pro Le Duel des Extensions WordPress – Article – FR,2024-07-11 - Divi Builder vs Elementor Pro Le Duel des Extensions WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-07-11 – Divi Builder vs Elementor Pro Le Duel des Extensions WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1zgtALSVJYnSt-Hx2dvHNeSWkRyvbmlEYCWWrR_u4Ltw,2024-06-15 – WordPress.com vs WordPress – Article – FR,2024-06-15 - WordPress.com vs WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2024-06-15 – WordPress.com vs WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
12dzjj_HBix6fuSLleemZ7WLWOTsEzy33h_PwVTneQjQ,2023-11-10 – Dropshipping Shopify vs WordPress – Article – FR,2023-11-10 - Dropshipping Shopify vs WordPress - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-10 – Dropshipping Shopify vs WordPress – Article – FR,low,long_dash,application/vnd.google-apps.document
1IMyaQNX2uY-9rw7Y9gF0IWCL9DF6LqneSAmdGuOn72Q,2023-11-10 – Plugins SEO WordPress Seopress vs Yoast – Article – FR,2023-11-10 - Plugins SEO WordPress Seopress vs Yoast - Article - FR,01_Projets/schoolsWP/02_Contenus/04_Publies/Articles/FR/2023-11-10 – Plugins SEO WordPress Seopress vs Yoast – Article – FR,low,long_dash,application/vnd.google-apps.document
